,vendor_name,capec_count,tags,countermeasures
,Bosch,92,"['malicious script', 'characters interpreted server', 'buffer overflow vulnerability', 'scripting malicious script', 'scripting malicious script', 'software constructs statements', 'individual messages attempting', 'environment variables', 'buffer overflow vulnerability', 'directory contents', 'input']",[]
,D-Link,225,"['adversary exploits weakness', 'protected stateful firewall', 'adversary exploits functionality', 'within application framework', 'different operating systems', 'adversary exploits functionality', 'different operating systems', 'adversary exploits functionality', 'adversary exploits weakness', 'within application framework', 'adversary']",[' Disable Java Script in the browser']
,Ecobee,7,"['cryptographic', 'algorithm implementation generate', 'message datablock', 'algorithm used performs', 'authoritative reputable', 'algorithm implementation generate', 'cryptanalysis', 'encryption', 'signature', 'certificate', 'cipher']",[]
,Fitbit,58,"['operating systems', 'adversary exploits functionality', 'stateful firewall', 'number generation algorithm', 'probing exploration activities', 'spoofing session hijacking', 'spoofing session hijacking', 'network reconnaissance', 'different operating systems', 'server communication', 'port']",[' Disable Java Script in the browser']
,Amazon,80,"['operating systems', 'adversary exploits functionality', 'adversary exploits functionality', 'adversary exploits functionality', 'compared database operating', 'adversary exploits functionality', 'special characters', 'fingerprinting probe tests', 'adversary sends icmp', 'respond reset packet', 'port']",[' Disable Java Script in the browser']
,Apple,130,"['adversary exploits', 'packet operating systems', 'adversary exploits functionality', 'different operating systems', 'adversary exploits functionality', 'adversary exploits functionality', 'cross site scripting', 'authentication mechanism', 'sensitive information', 'authentication mechanism', 'port']",[' Disable Java Script in the browser']
,Bosch,92,"['malicious script', 'characters interpreted server', 'buffer overflow vulnerability', 'scripting malicious script', 'scripting malicious script', 'software constructs statements', 'individual messages attempting', 'environment variables', 'buffer overflow vulnerability', 'directory contents', 'input']",[]
,D-Link,225,"['adversary exploits weakness', 'protected stateful firewall', 'adversary exploits functionality', 'within application framework', 'different operating systems', 'adversary exploits functionality', 'different operating systems', 'adversary exploits functionality', 'adversary exploits weakness', 'within application framework', 'adversary']",[' Disable Java Script in the browser']
,Ecobee,7,"['cryptographic', 'algorithm implementation generate', 'message datablock', 'algorithm used performs', 'authoritative reputable', 'algorithm implementation generate', 'cryptanalysis', 'encryption', 'signature', 'certificate', 'cipher']",[]
,Fitbit,58,"['operating systems', 'adversary exploits functionality', 'stateful firewall', 'number generation algorithm', 'probing exploration activities', 'spoofing session hijacking', 'spoofing session hijacking', 'network reconnaissance', 'different operating systems', 'server communication', 'port']",[' Disable Java Script in the browser']
,Google,110,"['operating systems', 'fingerprinting probe', 'adversary exploits functionality', 'different operating systems', 'adversary exploits functionality', 'sequence number generation', 'sequence number generation', 'adversary exploits functionality', 'environment variables', 'sequence number generation', 'port']",[' Disable Java Script in the browser']
,GE Smart,280,"['adversary exploits weakness', 'adversary execute flooding', 'adversary execute flooding', 'adversary exploits functionality', 'within application framework', 'within application framework', 'within application framework', 'within application framework', 'adversary exploits functionality', 'adversary previously installed', 'adversary']","[' Disable iFrames in the Web browser. Operation: When maintaining an authenticated session with a privileged target system, do not use the same browser to navigate to unfamiliar sites to perform other activities. Finish working with the target system and logout first before proceeding to other tasks. Operation: If using the Firefox browser, use the NoScript plug-in that will help forbid iFrames.', ' Disable Java Script in the browser', ' Make sure your DNS servers have been updated to the latest versions  UNIX services like rlogin, rsh/rcp, xhost, and nfs are all susceptible to wrong information being held in a cache. Care should be taken with these services so they do not rely upon DNS caches that have been exposed to the Internet.  Disable client side DNS caching.', ' Disable client side caching. Implementation: Listens for query replies on a network, and sends a notification via email when an entry changes.']"
